line_id,character_id,movie_id,character_name,text,movie_title,persona_tag
L121369,u4331,m289,ACE,"So, what'd ya do with it?",casino,ace
L121366,u4331,m289,ACE,All right...,casino,ace
L121364,u4331,m289,ACE,"Okay, no big deal. That's okay. Yeah. He got his twenty-five.  That I'll live with. Any more I couldn't.",casino,ace
L121362,u4331,m289,ACE,...the rest of the two million is still there?,casino,ace
L121361,u4331,m289,ACE,And...,casino,ace
L121359,u4331,m289,ACE,...twenty-five thousand?,casino,ace
L121358,u4331,m289,ACE,It's under...,casino,ace
L121356,u4331,m289,ACE,How serious?,casino,ace
L121354,u4331,m289,ACE,...under?,casino,ace
L121353,u4331,m289,ACE,What's it...,casino,ace
L121350,u4331,m289,ACE,"What about the money? Uh, where's the box?",casino,ace
L121347,u4331,m289,ACE,"Uh,  I don't know. I gotta tell you, I don't know.",casino,ace
L121345,u4331,m289,ACE,What do you mean?,casino,ace
L121343,u4331,m289,ACE,...please. That's all I'm askin' you.,casino,ace
L121342,u4331,m289,ACE,"...uh-uh-uh - I'm not gonna ask you where you are, just please, put Amy on a plane. Just put her on right away, any plane to get her here right away...",casino,ace
L121341,u4331,m289,ACE,Listen...,casino,ace
L121333,u4331,m289,ACE,"Yeah, they're gonna kidnap my kid. What do you want?",casino,ace
L121235,u4331,m289,ACE,Look in my eyes. Look in my eyes.,casino,ace
L121233,u4331,m289,ACE,"I mean she's only sober about two hours a day. It's usually from eleven in the morning until one in the afternoon. And if I gave her her money and her jewels now, you know what she's gonna do? She's gonna piss it all away in about a year, and then where will she be?  Where would you be then? Comin' right back to me, right back to me.  Or finding some other excuse to come and I - I -",casino,ace
L121128,u4331,m289,ACE,"...routine calls, they have to click off after a few minutes.",casino,ace
L121127,u4331,m289,ACE,...on the stuff involving crimes. So on...,casino,ace
L121126,u4331,m289,ACE,"You see, if a phone's tapped, the Feds can only listen in...",casino,ace
L120699,u4331,m289,ACE,"How could you say that?  You're a beautiful woman. You're destroying yourself. You don't need that stuff. You don't need that fuckin' leech livin' off you. I know you better than you know yourself. You're a tiger, you're stronger than I am. And when you set your mind on doing something, you do it better than anybody.  You can do it.  You can do it.",casino,ace
L120697,u4331,m289,ACE,"Yes, I - yes, I do.",casino,ace
L120695,u4331,m289,ACE,"Yes, you do. It's very discreet. There's no names in the papers. You don't have to worry about any of that stuff.",casino,ace
L120693,u4331,m289,ACE,You understand? Your drinking's gettin' way out of hand. I'm gonna get you into a program. They got plenty of good ones.,casino,ace
L120691,u4331,m289,ACE,"If not for me, at least for Amy.",casino,ace
L120689,u4331,m289,ACE,It's okay.  Look...  ...you gotta get a hold of yourself.,casino,ace
L120687,u4331,m289,ACE,"Listen.  Ginger. I'm tryin' to make the best of everything here, you know?  I mean, you're my wife, for chrissakes. Uh, I mean... people look up to you in this town. I don't know what to think -",casino,ace
L120685,u4331,m289,ACE,What? What?!,casino,ace
L120683,u4331,m289,ACE,"Yeah, how do I know?",casino,ace
L120681,u4331,m289,ACE,What?,casino,ace
L120679,u4331,m289,ACE,"Look - for my ulcer, I take a half a one of these, a half a one of these. And that's when I have extreme pain. I had a three-month supply. What'd you do with 'em?",casino,ace
L120677,u4331,m289,ACE,"Isn't it bad enough you're drinkin' too much, you're takin' all my pills too?",casino,ace
L120589,u4331,m289,ACE,"Didn't. No, instead, what did he say? 'Fuck him. Take him for everything he's got.'",casino,ace
L120587,u4331,m289,ACE,"You remember when you called him that night? When you said goodbye to him?  He didn't say, 'Don't get married, I'll be right down, we'll get married.'  He didn't say that to you, did he?",casino,ace
L120571,u4331,m289,ACE,"Good, so then you could tell me what the money is for.",casino,ace
L120569,u4331,m289,ACE,"You're askin' me for twenty-five thousand. I'm not out to make you feel bad. I want to just be able to trust you. You now, it's about trust. I have to be able to trust you with my life. Do you understand? Can I trust you?  Can I trust you?... Can I trust you?... Answer me. Can I trust you?",casino,ace
L120567,u4331,m289,ACE,What are you talkin' a- ?,casino,ace
L120565,u4331,m289,ACE,"Well, if you want a coat, you got it. You know that. It's not the money, it's just why do you want it?  That's all I'm askin'. Am I not entitled to that?",casino,ace
L120563,u4331,m289,ACE,"Huh?  Well, you know what? Now, I want you to tell me. I mean, my wife comes to me and asks me for twenty-five thousand. I mean, what do you want? Do you want a coat?",casino,ace
L120561,u4331,m289,ACE,"Who's fighting? I mean, I'm, you know, tell me what it's for.",casino,ace
L120559,u4331,m289,ACE,"Well, I mean... you know, I gotta ask you. That's a lot of money. You're not asking for a box of popcorn, you know. I mean...",casino,ace
L120557,u4331,m289,ACE,Why do you need that much?,casino,ace
L120555,u4331,m289,ACE,Twenty-five thousand? For yourself?,casino,ace
L120553,u4331,m289,ACE,"Well, why don't you take it out of your account? There's a lot there.",casino,ace
L120551,u4331,m289,ACE,What do you need?,casino,ace
L120550,u4331,m289,ACE,"Okay, want to go with Mommy?",casino,ace
L120292,u4331,m289,ACE,...they didn't know what really moved her.,casino,ace
L120290,u4331,m289,ACE,But as much as they loved her...,casino,ace
L120273,u4331,m289,ACE,She could be the most charming woman you ever saw. People loved to be around her.,casino,ace
L120130,u4331,m289,ACE,"So, I put two million in cash in a Los Angeles bank under the name of Mr and Mrs Tom Collins. This was strictly my shakedown and kidnapping money.",casino,ace
L120128,u4331,m289,ACE,"Crooked cops and kidnappers, they don't take checks.",casino,ace
L120125,u4331,m289,ACE,"All this stuff doesn't mean anything. Money, this, doesn't mean anything without trust. I have to be able to trust you with my life.",casino,ace
L120123,u4331,m289,ACE,"Now look,  pay attention to me. What I'm gonna tell you is very important.",casino,ace
L120121,u4331,m289,ACE,The only thing is... you shouldn't keep this in the house. We gotta put it in a bank.,casino,ace
L120119,u4331,m289,ACE,"You do whatever you want. Do I keep my promises, or do I keep my promises?",casino,ace
L120114,u4331,m289,ACE,It's nice isn't it?,casino,ace
L120112,u4331,m289,ACE,It's chinchilla.,casino,ace
L120103,u4331,m289,ACE,Want to go? Let's go back in.,casino,ace
L120101,u4331,m289,ACE,You sure?,casino,ace
L120099,u4331,m289,ACE,Right?,casino,ace
L120097,u4331,m289,ACE,You're with me now.,casino,ace
L120095,u4331,m289,ACE,It's all right. That part of your life is over with. Right?,casino,ace
L120093,u4331,m289,ACE,Maybe you shouldn't drink so much.,casino,ace
L120091,u4331,m289,ACE,Why're you crying?,casino,ace
L120089,u4331,m289,ACE,You all right?,casino,ace
L120064,u4331,m289,ACE,Just what I said. You'll be set up for the rest of your life. That I can promise you.  Want to take a chance?,casino,ace
L120062,u4331,m289,ACE,"You know I'm doin' well now. And I'm gonna do even better. And so, whatever happens, if it doesn't work out between us, I'm gonna make sure you're okay for the rest of your life. And if there are kids, especially, you know, I'll take care of you better than you'd ever imagine.",casino,ace
L120060,u4331,m289,ACE,"No, I - I... mean...  that can grow as I - as long as there's a mutual respect... that kind of thing can grow. I'm realistic. I can accept that. But, you know, what is... What is love anyway?  It's a... it's a mutual respect. It's - it's a devotion. It's a... it's a caring from one person to another. And if we could set up some kind of foundation...  based on that mutual respect...  I feel that eventually you would care enough about me... that I could live with that.",casino,ace
L120058,u4331,m289,ACE,I - I - I...,casino,ace
L120056,u4331,m289,ACE,"Yeah, I know all that.",casino,ace
L120054,u4331,m289,ACE,I'm forty-three years old. I don't want to wait. I know you well enough to know that I really love you very much.  And I can't think of anybody better to be with. And I don't feel like waiting anymore.,casino,ace
L120052,u4331,m289,ACE,I know I'd be a good father. I know you'd be a good mother.,casino,ace
L120050,u4331,m289,ACE,"I'm gonna do you one better. I'm trying to marry you. You want to marry me?  I'm serious. I mean, I - I want to settle down. I want a family.",casino,ace
L120048,u4331,m289,ACE,"We're not getting any younger. Don't you think it's time? Aren't you gettin' tired of all this shit? Bangin' around, hustlin' around?",casino,ace
L120047,u4331,m289,ACE,"Within no time, everything was set in place. We got rid of the freelance scamsters. The per was way up.  The gods were happy, or as happy as the gods can ever be.  And I, I decided to complicate my life. For a guy who likes sure things, I was about to bet the rest of my life on a real longshot.",casino,ace
L119840,u4331,m289,ACE,The Ginger I knew wouldn't even look at this creep.,casino,ace
L119820,u4331,m289,ACE,"...she took care of the valet parkers, the guys who could get you anything and take care of anything.",casino,ace
L119819,u4331,m289,ACE,But mostly...,casino,ace
L119817,u4331,m289,ACE,"...pit bosses, floor managers.",casino,ace
L119815,u4331,m289,ACE,She took care of the dealers...,casino,ace
L119800,u4331,m289,ACE,That was all bullshit. She just pocketed the cash.,casino,ace
L119798,u4331,m289,ACE,Any change?,casino,ace
L119788,u4331,m289,ACE,She was a queen around the casino. She brought in high rollers and helped them spread around a lot of money.,casino,ace
L119786,u4331,m289,ACE,"See you, Ginger.",casino,ace
L119784,u4331,m289,ACE,Ginger's mission in life was money.,casino,ace
L121063,u4331,m289,ACE,...twenty years in order to find nothin' on me -,casino,ace
L121061,u4331,m289,ACE,"We all have a past. You have a past, I have a past. And my past is no worse than yours. But you guys think you have the right to pass judgement on me.",casino,ace
L121059,u4331,m289,ACE,Bullshit! Bullshit!,casino,ace
L121057,u4331,m289,ACE,- you could put 'em on your expense account?,casino,ace
L121056,u4331,m289,ACE,Don't you remember? You promised me a fair hearing when you were gettin' comped at my hotel and you were asking me for copies of your bills so -,casino,ace
L121054,u4331,m289,ACE,"What are you running for, Bob? What are you running for?",casino,ace
L121051,u4331,m289,ACE,"Yeah, thanks for not callin' me a liar. You son-of-a-bitch. You son-of- a",casino,ace
L121089,u4331,m289,ACE,That's amazing.,casino,ace
L121087,u4331,m289,ACE,Eight children!,casino,ace
L121085,u4331,m289,ACE,How many kids do you have?,casino,ace
L120534,u4331,m289,ACE,"Listen, if you didn't know you're bein' scammed, you're too fuckin' dumb to keep this job. If you did know, you were in on it. Either way, you're out!  Get out! Go on.  Let's go.",casino,ace
L120532,u4331,m289,ACE,I'll regret it even more if I keep you on.,casino,ace
L120530,u4331,m289,ACE,"I'm firin' you? No, I'm not firin'  I'm firin' you, you -",casino,ace
L120528,u4331,m289,ACE,"Listen, you fuckin' yokel, I've had it with you. I've been carryin' your ass in this place ever since I got here. Get your ass and get your things and get out of here.",casino,ace
L120526,u4331,m289,ACE,You - Wait! You didn't see that you were being set up on the second win?,casino,ace
L120524,u4331,m289,ACE,"The probability on one-four-reel machine is a million and a half to one. On three machines in a row, it's in the billions.  It cannot happen... would not happen, you fuckin' momo! What's the matter with you!  Didn't you see you were bein' set up on the second win?",casino,ace
L120523,u4331,m289,ACE,"Hey... Ward, you're pissin' me off. Now, you're insulting my intelligence. What do you think, I'm a fuckin' idiot? You know goddamn well somebody had to get into those machines and set those fuckin' reels.",casino,ace
L120521,u4331,m289,ACE,"Yes, there is. An infallible way! They won!",casino,ace
L120519,u4331,m289,ACE,You didn't see the scam? You didn't see what was goin' on?,casino,ace
L120517,u4331,m289,ACE,Three fuckin' jackpots in twenty minutes? Why didn't you pull the machines? Why didn't you call me?,casino,ace
L120515,u4331,m289,ACE,"Four reels, sevens across, three fifteen-thousand-dollar jackpots? Do you have any idea what the odds are?",casino,ace
L120308,u4331,m289,ACE,"Don't thank me, just do it. You're the Slots Manager. I shouldn't have to tell you this.",casino,ace
L120306,u4331,m289,ACE,"Listen to me very carefully. There are three ways of doing things around here. The right way, the wrong way, and the way I do it. You understand?",casino,ace
L120304,u4331,m289,ACE,"The action is in the front, not in the back. Bring 'em up front.",casino,ace
L120302,u4331,m289,ACE,These are our best machines. They bring all the action. No wonder the drop is off.,casino,ace
L120300,u4331,m289,ACE,What about the progressives with the high jackpots? Where are they? These machines are hidden.,casino,ace
L120298,u4331,m289,ACE,What are they doin' way back there? Bring 'em up here where they belong. You can't even see 'em over there.,casino,ace
L119684,u4331,m289,ACE,Mr Rothstein.,casino,ace
L121919,u4331,m289,ACE,Green?,casino,ace
L120940,u4331,m289,ACE,"Well, that's all I ask, gentlemen, a fair hearing.",casino,ace
L120938,u4331,m289,ACE,"I mean, if I can't work in Vegas, where am I gonna go?",casino,ace
L120937,u4331,m289,ACE,"That was nineteen years ago, and they were simple gambling pinches.",casino,ace
L120936,u4331,m289,ACE,I had my license hearing coming up and I didn't wanna leave anything to chance.,casino,ace
L120934,u4331,m289,ACE,...worst possible time for me.,casino,ace
L120038,u4331,m289,ACE,"All right, I'm gonna give you a choice. You can either have the money and the hammer or you can walk out of here. You can't have both. What do you want?",casino,ace
L120017,u4331,m289,ACE,"Now, you're gonna have to learn with your left hand.",casino,ace
L120015,u4331,m289,ACE,"So, you're a righty?",casino,ace
L120013,u4331,m289,ACE,Can you do it with your left hand?,casino,ace
L120011,u4331,m289,ACE,Can't do it with both hands?,casino,ace
